2025-11-11 16:29:13.987 [main] INFO  - Application starting...
2025-11-11 16:50:14.512 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 38 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10419, to=10778
2025-11-11 16:50:14.512 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 96 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8495, to=10308
2025-11-11 16:50:14.512 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.512 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 79 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10699, to=10498
2025-11-11 16:50:14.512 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.512 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 13 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10295, to=8508
2025-11-11 16:50:14.512 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 50 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10448, to=10345
2025-11-11 16:50:14.512 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 18 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10430, to=8526
2025-11-11 16:50:14.512 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 58 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10641, to=8584
2025-11-11 16:50:14.512 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 52 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10293, to=10482
2025-11-11 16:50:14.512 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.512 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 56 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10426, to=10697
2025-11-11 16:50:14.512 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 57 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10640, to=10483
2025-11-11 16:50:14.513 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 66 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10417, to=10706
2025-11-11 16:50:14.513 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.513 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 60 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10646, to=10353
2025-11-11 16:50:14.513 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 13 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10404, to=8597
2025-11-11 16:50:14.513 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 23 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10623, to=10376
2025-11-11 16:50:14.513 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.513 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 56 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10348, to=10432
2025-11-11 16:50:14.513 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.513 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 1 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10622, to=10433
2025-11-11 16:50:14.513 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.513 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 84 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10349, to=10706
2025-11-11 16:50:14.514 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 4 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8593, to=10352
2025-11-11 16:50:14.514 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 74 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10632, to=10423
2025-11-11 16:50:14.514 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 74 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10558, to=10426
2025-11-11 16:50:14.514 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.514 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 99 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10459, to=10525
2025-11-11 16:50:14.514 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 86 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10373, to=10509
2025-11-11 16:50:14.514 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 33 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10492, to=10406
2025-11-11 16:50:14.514 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 30 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10376, to=10539
2025-11-11 16:50:14.514 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 41 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10498, to=10533
2025-11-11 16:50:14.514 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.514 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 0 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10533, to=10498
2025-11-11 16:50:14.515 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 17 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8576, to=10393
2025-11-11 16:50:14.515 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.515 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 27 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10366, to=10525
2025-11-11 16:50:14.515 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 80 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10286, to=10605
2025-11-11 16:50:14.515 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 66 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8510, to=10599
2025-11-11 16:50:14.515 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.515 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.515 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 24 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10581, to=8534
2025-11-11 16:50:14.516 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 1 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8533, to=10600
2025-11-11 16:50:14.516 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.516 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 88 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8445, to=10374
2025-11-11 16:50:14.516 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.516 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 39 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8406, to=10413
2025-11-11 16:50:14.516 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 32 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8374, to=10445
2025-11-11 16:50:14.516 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 39 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10406, to=10639
2025-11-11 16:50:14.516 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 87 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10494, to=10493
2025-11-11 16:50:14.516 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 74 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10419, to=8448
2025-11-11 16:50:14.517 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 84 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8364, to=10578
2025-11-11 16:50:14.517 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.517 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 21 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10618, to=10599
2025-11-11 16:50:14.517 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 37 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10581, to=10636
2025-11-11 16:50:14.517 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.517 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 1 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8363, to=10582
2025-11-11 16:50:14.517 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 89 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10493, to=10508
2025-11-11 16:50:14.517 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.517 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 79 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10557, to=10572
2025-11-11 16:50:14.517 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 91 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8272, to=10599
2025-11-11 16:50:14.518 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 81 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10476, to=10653
2025-11-11 16:50:14.518 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 97 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10556, to=10696
2025-11-11 16:50:14.518 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 90 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8182, to=10566
2025-11-11 16:50:14.518 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.518 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 4 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8178, to=10700
2025-11-11 16:50:14.518 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 51 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10505, to=10751
2025-11-11 16:50:14.518 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 41 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8137, to=10607
2025-11-11 16:50:14.518 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 8 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10743, to=10513
2025-11-11 16:50:14.518 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.518 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 12 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10595, to=10525
2025-11-11 16:50:14.518 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 32 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10711, to=8169
2025-11-11 16:50:14.518 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 89 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10506, to=10614
2025-11-11 16:50:14.519 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.519 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 94 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10617, to=10600
2025-11-11 16:50:14.519 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 92 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10522, to=8261
2025-11-11 16:50:14.519 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 74 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10526, to=8335
2025-11-11 16:50:14.519 [pool-3-thread-2] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.519 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.519 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 90 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10432, to=8425
2025-11-11 16:50:14.519 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 20 from abbb6a90-c226-4423-8107-57097283db14 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10412, to=10637
2025-11-11 16:50:14.519 [pool-3-thread-1] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.519 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 32 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10380, to=10558
2025-11-11 16:50:14.519 [pool-3-thread-4] WARN  - Attempt to transfer money to the same account: 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Transaction cancelled.
2025-11-11 16:50:14.519 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 91 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10467, to=10728
2025-11-11 16:50:14.519 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 85 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10643, to=10465
2025-11-11 16:50:14.520 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 86 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10379, to=8511
2025-11-11 16:50:14.520 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 61 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10318, to=8572
2025-11-11 16:50:14.520 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: abbb6a90-c226-4423-8107-57097283db14. Transaction cancelled.
2025-11-11 16:50:14.520 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 91c2b048-bc20-469e-b73a-daf536adc4e3. Transaction cancelled.
2025-11-11 16:50:14.520 [pool-3-thread-3] WARN  - Attempt to transfer money to the same account: 88ff51c0-9260-438e-964b-2d7d36f24c12. Transaction cancelled.
2025-11-11 16:50:14.520 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 68 from abbb6a90-c226-4423-8107-57097283db14 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=10250, to=10535
2025-11-11 16:50:14.520 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 42 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10601, to=10292
2025-11-11 16:50:14.520 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 27 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10508, to=8599
2025-11-11 16:50:14.520 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 36 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8563, to=10637
2025-11-11 16:50:14.521 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 26 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10266, to=8589
2025-11-11 16:50:14.521 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 14 from abbb6a90-c226-4423-8107-57097283db14 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10252, to=8603
2025-11-11 16:50:14.521 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 60 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8543, to=10312
2025-11-11 16:50:14.521 [pool-3-thread-2] INFO  - SUCCESS transaction: Transferred 17 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8526, to=10329
2025-11-11 16:50:14.521 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 44 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10464, to=8570
2025-11-11 16:50:14.521 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 51 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=10586, to=10380
2025-11-11 16:50:14.521 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 72 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to abbb6a90-c226-4423-8107-57097283db14. Balances: from=8498, to=10452
2025-11-11 16:50:14.521 [pool-3-thread-1] INFO  - SUCCESS transaction: Transferred 20 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10566, to=8518
2025-11-11 16:50:14.521 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 72 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8446, to=10536
2025-11-11 16:50:14.521 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 59 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d. Balances: from=8387, to=10595
2025-11-11 16:50:14.522 [pool-3-thread-4] INFO  - SUCCESS transaction: Transferred 89 from 91c2b048-bc20-469e-b73a-daf536adc4e3 to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=8298, to=10655
2025-11-11 16:50:14.522 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 90 from 1cf966a0-d758-41c5-a5fd-e8e9a8a0055d to 88ff51c0-9260-438e-964b-2d7d36f24c12. Balances: from=10505, to=10745
2025-11-11 16:50:14.522 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 6 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10739, to=8304
2025-11-11 16:50:14.522 [pool-3-thread-3] INFO  - SUCCESS transaction: Transferred 62 from 88ff51c0-9260-438e-964b-2d7d36f24c12 to 91c2b048-bc20-469e-b73a-daf536adc4e3. Balances: from=10677, to=8366
